CNPJ_FUNDO,CNPJ_ADMINISTRADOR,DATA_COMPETENCIA,TIPO_CONDOMINIO,FUNDO_EXCLUSIVO,CLASSE_UNICA,COTISTA_VINCULADO,ATIVO_TOTAL,DISPONIBILIDADES,CARTEIRA_TOTAL,OUTROS_ATIVOS_TOTAL,OUTROS_ATIVOS_CURTO_PRAZO,OUTROS_ATIVOS_LONGO_PRAZO,PASSIVO_CIRCULANTE,PASSIVO_EXIGIVEL_LONGO_PRAZO,PATRIMONIO_LIQUIDO,CREDITOS_ADQUIRIDOS,CRED_VENCIDOS_ADIMPLENTES,CRED_VENCIDOS_INADIMPLENTES,CRED_TOTAL_VENC_INADIMPL,CRED_INADIMPLENCIA,CRED_PERFORMADOS,CRED_VENCIDOS_PENDENTES,CRED_EMP_RECUPERACAO,CRED_RECEITA_PUBLICA,CRED_ACAO_JUDICIAL,CRED_CONSTITUICAO_JURIDICA,CRED_PROVISAO_REDUCAO,AGING_A_VENCER,AGING_VENC_1_30_DIAS,AGING_VENC_31_60_DIAS,AGING_VENC_61_90_DIAS,AGING_VENC_91_120_DIAS,AGING_VENC_121_150_DIAS,AGING_VENC_151_180_DIAS,AGING_VENC_181_360_DIAS,AGING_VENC_361_720_DIAS,AGING_VENC_721_1080_DIAS,AGING_VENC_MAIOR_1080_DIAS,DICRED_TOTAL,DICRED_CEDENTE,DICRED_VENC_INADIMPL,DICRED_TOTAL_VENC_INAD,DICRED_INADIMPLENCIA,DICRED_PERFORMADOS,DICRED_VENC_PENDENTES,DICRED_EMP_RECUPERACAO,DICRED_RECEITA_PUBLICA,DICRED_ACAO_JUDICIAL,DICRED_PROVISAO_REDUCAO,SUBORD_CAPTACOES,SUBORD_AMORTIZACOES,SUBORD_RESGATES,VALORES_MOBILIARIOS_TOTAL,DEBENTURES,CRI,NOTAS_PROMISSORIAS_COMERCIAIS,LETRAS_FINANCEIRAS,COTAS_FIF,OUTROS_DIREITOS_CREDITORIOS,TITULOS_PUBLICOS_FEDERAIS,CDB,APLICACOES_COMPROMISSADAS,ATIVOS_FINANCEIROS_RF,COTAS_FIDC,CEDENTES_CONCENTRADOS_JSON,QTD_CEDENTES_CONCENTRADOS,INADIMPLENCIA_TOTAL,NPL_RATIO,NPL_RATIO_CREDITO_PURO,LIQUIDEZ_IMEDIATA_RATIO,ZUMBI_RATIO,INDICE_NPL_PERCENTUAL,TAXA_LIQUIDEZ_PERCENTUAL,CONCENTRACAO_CREDITO_PERCENTUAL,NPL_OUTLIER_FLAG,FLAG_CRED_ADQ_BAIXO,FLAG_VENCIDOS_ALTO,FLAG_NPL_IMPLAUSIVEL,FLAG_CARTEIRA_ZERADA,ANOMALIA_ESTRUTURAL,STATUS_DADOS,SCORE_SAFARI,CLASSIFICACAO_SAFARI,NOME_FUNDO,STATUS,ID_DOCUMENTO,DATA_REFERENCIA_DOC,MENSAGEM_ERRO,TIPO_COLETA,CLASSE_SELECIONADA,PRIORIDADE_CLASSE
12910463000170.0,62285390000140.0,,0.0,0.0,0.0,0.0,80188606.15,304638.29,77726583.13,2157384.73,2157384.73,0.0,1234957.05,9.57,78953639.53,0.03,0.0,0.0,0.0,327825.11,0.0,0.0,0.0,0.0,0.0,0.0,327825.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72355101.89,65090042.41,11518006.98,2182724.87,1819206.64,0.0,439974.32,0.0,0.0,0.0,6072154.14,0.0,0.0,0.0,4509812.88,0.0,0.0,0.0,0.0,0.0,0.0,364600.95,0.0,497067.38,0.0,0.0,,0.0,1819206.64,0.0,0.0,0.24667925900742863,0.0,2.340520535885803,0.37990221382592265,96.9297096704804,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,SUCESSO,816012,12/2024,,ROLLING_60_MESES,Outros,4.0
13409986000108.0,59281253000123.0,,0.0,0.0,0.0,0.0,19128733.15,0.0,19128733.15,0.0,0.0,0.0,29437.71,27000.0,19072295.44,19128526.98,19128526.98,0.0,0.0,0.0,0.0,0.0,0.0,572662.33,0.0,0.0,0.0,19128526.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19128526.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.99892219731238,0.0,0.0,100.0,False,False,False,False,False,False,VALIDADO,55.0,OPORTUNIDADE_MODERADA,ALBATROZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS,SUCESSO,813505,12/2024,,ROLLING_60_MESES,Outros,4.0
13416131000104.0,62285390000140.0,,0.0,0.0,0.0,0.0,60466945.66,2926408.06,57310848.42,229689.18,229689.18,0.0,3068795.9,0.38,57398149.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53593250.47,45409743.16,20777989.85,7772864.36,1988822.26,0.0,283243.29,0.0,0.0,0.0,14583304.8,0.0,108955193.0,0.0,3482564.29,0.0,0.0,0.0,0.0,0.0,0.0,235033.66,0.0,0.0,0.0,0.0,,0.0,1988822.26,0.0,0.0,0.9536013978642243,0.0,3.4702369879869943,4.8396822893203835,94.78045863644836,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,EGM NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,SUCESSO,816075,12/2024,,ROLLING_60_MESES,Outros,4.0
13425492000109.0,62285390000140.0,,0.0,0.0,0.0,0.0,20196019.98,572388.61,19378328.92,245302.45,245302.45,0.0,75365.88,0.07,20120654.03,1658840.28,1462423.08,198802.83,5000.54,61085.38,0.0,0.0,0.0,0.0,0.0,0.0,63471.01,1656225.37,312173.96,299775.66,244125.28,108462.79,104418.3,78156.81,118314.15,72633.37,19252.23,298912.82,15831897.3,12619725.48,2614175.46,658748.82,1012003.24,0.0,552218.06,0.0,0.0,0.0,414006.88,0.0,114564163.0,0.0,1806243.55,1364.4,0.0,0.0,0.0,0.0,0.0,81347.79,0.0,0.0,0.0,0.0,,0.0,1012003.24,0.02580480505127064,0.30144794892489585,7.5947976723684505,1.5425108183167322,5.222345250603786,2.834165397770615,95.95122672284067,False,False,False,False,False,False,VALIDADO,5.77,SEM_OPORTUNIDADE,ACTIVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL NÃO PADRONIZADOS LP,SUCESSO,815907,12/2024,,ROLLING_60_MESES,Outros,4.0
13598246000159.0,12063256000127.0,,0.0,0.0,0.0,0.0,81264244.78,146768.74,78087498.6,3029977.44,3029977.44,0.0,1434319.01,0.0,79829925.77,890122.47,839649.22,0.0,0.0,7913428.16,0.0,0.0,0.0,0.0,0.0,0.0,7862954.91,839649.22,425463.3,131943.82,63178.87,93430.11,90586.74,31823.63,2753.03,469.72,0.0,0.0,37598519.57,40821676.1,0.0,0.0,8276296.1,0.0,0.0,0.0,0.0,0.0,11499452.63,0.0,0.0,0.0,4565139.15,1493535.76,0.0,0.0,0.0,0.0,512116.26,0.0,0.0,0.0,0.0,35033717.41,,0.0,8276296.1,0.0,0.0,0.10232642736848338,0.0,10.598746596295761,0.18060678518250545,96.09084390238272,False,False,False,False,False,False,VALIDADO,29.44,BAIXA_PRIORIDADE,DUAS RODAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,SUCESSO,818533,12/2024,,ROLLING_60_MESES,Outros,4.0
13762574000149.0,59281253000123.0,,0.0,0.0,0.0,0.0,33182548.65,0.0,33182548.65,0.0,0.0,0.0,34045.9,0.0,33148502.75,32855989.57,32855989.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32855989.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32855989.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326559.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.01587101266858,0.0,0.0,100.0,False,False,False,False,False,False,VALIDADO,55.0,OPORTUNIDADE_MODERADA,SIGULER GUFF (JUS BLC) 2A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,813543,12/2024,,ROLLING_60_MESES,Outros,4.0
13764696000174.0,36864992000142.0,,0.0,0.0,0.0,0.0,1216904420.2,0.0,1216903890.09,530.11,530.11,0.0,13120851.4,0.0,1203783568.8,1196976208.74,1196976208.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196976208.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1196976208.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19911972.97,0.0,0.0,0.0,0.0,0.0,0.0,15708.38,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,98.36242767302468,0.0,0.0,99.9999564378277,False,False,False,False,False,False,VALIDADO,60.0,OPORTUNIDADE_MODERADA,JC 4870 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,813553,12/2024,,ROLLING_60_MESES,Outros,4.0
13776087000135.0,62285390000140.0,,0.0,0.0,0.0,0.0,101631965.87,21939.13,101567944.41,42082.33,42082.33,0.0,890044.69,0.01,100741921.17,76927262.87,76927262.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76927262.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76927262.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24640681.54,0.0,0.0,,0.0,0.0,0.0,0.0,0.024649470129415638,75.73970637770044,0.0,0.02158684013655988,99.93700657125741,False,False,False,False,False,False,VALIDADO,59.38,OPORTUNIDADE_MODERADA,V4 FIDC NP - AÇÕES JUDICIAIS,SUCESSO,816490,12/2024,,ROLLING_60_MESES,Outros,4.0
13805152000103.0,62285390000140.0,,0.0,0.0,0.0,0.0,151619410.31,1725068.5,146985136.28,2909205.53,2778197.73,131007.8,3102623.54,254610.61,148262176.16,12315027.71,10223680.77,2418002.28,100000.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,356655.34,12541683.05,297453.13,329332.95,958458.32,318947.74,313776.95,292390.76,2419560.26,2027779.37,1776251.1,3807732.47,128436055.18,105804076.95,41748738.21,10949340.16,25521097.35,0.0,643143.61,0.0,0.0,0.0,44637857.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6234053.39,0.0,0.0,,0.0,25521097.35,0.0680340900657496,0.8120160372745112,0.5560031624075152,2.5905561381025923,17.363046356866636,1.1377623066023914,96.94348235458456,False,False,False,False,False,False,VALIDADO,22.4,BAIXA_PRIORIDADE,PUMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS MULTISSETORIAL,SUCESSO,819460,12/2024,,ROLLING_60_MESES,Outros,4.0
13974813000124.0,62285390000140.0,,0.0,0.0,0.0,0.0,93254278.2,1331.12,93245876.78,7070.3,7070.3,0.0,1206289.17,0.02,92047989.01,74694835.8,67913962.38,6780873.42,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74694835.79,0.0,0.0,0.0,0.0,0.0,79758.24,0.0,10735554.27,227848.52,63651674.76,12682502.92,12682502.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773390.89,0.0,0.0,0.0,0.0,0.0,0.0,646671.31,0.0,448475.86,0.0,0.0,,0.0,0.0,1.0724334785969718e-08,1.3387806389688858e-08,0.0011034833380788786,68.26218698138987,0.0,0.0014274090429880137,99.99099084764563,False,False,False,False,False,False,VALIDADO,56.97,OPORTUNIDADE_MODERADA,G5 BRJUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,816161,12/2024,,ROLLING_60_MESES,Outros,4.0
14038410000136.0,62285390000140.0,,0.0,0.0,0.0,0.0,7126532.85,3471.09,7119844.19,3217.57,3217.55,0.02,37730.72,0.0,7088802.13,5017542.35,0.0,5017542.35,66924.0,0.0,0.0,66924.0,0.0,0.0,0.0,0.0,0.0,4950618.35,1656008.22,1809910.99,1359486.61,125212.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2039154.85,0.0,0.0,0.0,0.0,0.0,0.0,63146.99,0.0,0.0,0.0,0.0,,0.0,0.0,0.9399643898667956,1.33380040130603,0.09199638914921317,0.0,0.0,0.048706574053047416,99.90614426200254,False,False,False,False,False,False,VALIDADO,24.7,BAIXA_PRIORIDADE,G5 MIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,816166,12/2024,,ROLLING_60_MESES,Outros,4.0
14042458000118.0,62285390000140.0,,0.0,0.0,0.0,0.0,184587686.58,1212.8,184550910.04,35563.74,29803.74,5760.0,1520162.49,0.01,183067524.08,183932986.77,183932986.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183932986.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183932986.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553400.1,0.0,64523.17,0.0,0.0,,0.0,0.0,0.0,0.0,0.000797809449962155,99.66517462858023,0.0,0.0006570319085040238,99.98007638500627,False,False,False,False,False,False,VALIDADO,59.98,OPORTUNIDADE_MODERADA,FEDERAL 4870 IAA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,816101,12/2024,,ROLLING_60_MESES,Outros,4.0
14283986000169.0,13673855000125.0,,0.0,0.0,0.0,0.0,41427723.83,190500.51,29622044.68,11615178.64,11615178.64,0.0,1138408.42,0.0,40289315.41,18103929.69,4727551.69,0.0,0.0,13891658.84,0.0,0.0,0.0,0.0,0.0,0.0,515280.84,4727551.69,463378.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4264173.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29118.0,0.0,4934120.03,828080.33,5726796.63,,0.0,13891658.84,0.0,0.0,0.1673393367909208,14.395270637340756,46.89635367871574,0.4598382251984806,71.50295005720086,False,False,False,False,False,False,VALIDADO,33.01,MONITORAR,FRAM CAPITAL NANSEN II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO,SUCESSO,819572,12/2024,,ROLLING_60_MESES,Outros,4.0
15254301000119.0,360305000104.0,,0.0,0.0,0.0,0.0,1190259468.92,500.0,1190257868.94,1099.98,1099.98,0.0,799727.21,0.0,1189459741.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053030312.67,1053030312.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60678453.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76549102.49,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0006252131898825851,0.0,0.0,4.200764732866881e-05,99.99986557720885,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS IV ENERGISA CENTRO OESTE,SUCESSO,819891,12/2024,,ROLLING_60_MESES,Outros,4.0
15336665000148.0,59281253000123.0,,0.0,0.0,0.0,0.0,70785332.89,0.0,70784937.6,395.29,395.29,0.0,55864.14,0.0,70729468.75,70577228.39,70577228.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70577228.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70577228.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207709.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.70656298212235,0.0,0.0,99.99944156510414,False,False,False,False,False,False,VALIDADO,57.0,OPORTUNIDADE_MODERADA,SIGULER GUFF (JUS BLC) 2C FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,SUCESSO,813540,12/2024,,ROLLING_60_MESES,Outros,4.0
15558603000180.0,33886862000112.0,,0.0,0.0,0.0,0.0,72901432.98,23135.51,71134876.82,1743420.65,1743420.65,0.0,47542.55,0.0,72853890.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41272720.22,41380868.6,40356.11,32954.11,6814344.42,0.0,268530.06,0.0,0.0,0.0,6962848.91,0.0,0.0,0.0,13962512.51,0.0,0.0,0.0,0.0,0.0,0.0,162695.54,0.0,0.0,0.0,15736948.55,,0.0,6814344.42,0.0,0.0,0.48662745267134383,0.0,9.579470331048787,0.031735329546055784,97.57678815382867,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,PORTO NP - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,SUCESSO,820809,12/2024,,ROLLING_60_MESES,Outros,4.0
17012019000150.0,37678915000160.0,,0.0,0.0,0.0,0.0,326764692.26,4228320.54,319335921.18,3200450.54,3200450.54,0.0,5283863.61,0.0,321480828.65,146196452.7,127710873.12,0.0,0.0,20073793.74,0.0,0.0,2437775.4,0.0,0.0,0.0,1588214.16,127710873.12,96343336.51,7899870.47,12227917.03,3992491.61,2864350.84,1492081.55,1998098.08,892727.03,0.0,0.0,163638238.05,162074161.4,0.0,0.0,7018828.0,0.0,0.0,0.0,0.0,0.0,5454751.35,0.0,0.0,0.0,8194030.73,0.0,0.0,0.0,0.0,0.0,0.0,1307199.7,0.0,0.0,0.0,0.0,,0.0,20073793.74,0.0,0.0,0.8002327183460362,0.0,6.286105761551644,1.293995538733301,97.72656861161454,False,False,False,False,False,False,VALIDADO,14.99,SEM_OPORTUNIDADE,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS SIFRA PERFORMANCE,SUCESSO,813688,12/2024,,ROLLING_60_MESES,Outros,4.0
17024362000115.0,329598000167.0,,0.0,0.0,0.0,0.0,85991415.1,3481.81,85004165.11,983768.18,983768.18,0.0,16000.0,1829389.49,84146025.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82753475.44,185730823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102977347.56,0.0,51624164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250689.67,0.0,0.0,,0.0,0.0,0.0,0.0,0.217613125,0.0,0.0,0.004049020470184122,98.85192028895918,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,EXP 1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,937435,12/2024,,ROLLING_60_MESES,Outros,4.0
17198845000136.0,62285390000140.0,,0.0,0.0,0.0,0.0,1317579709.67,0.98,1317534170.09,45538.6,45538.6,0.0,37445.95,0.0,1317542263.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571666.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316962503.6,,0.0,0.0,0.0,0.0,2.6171054546619863e-05,0.0,0.0,7.437880173833657e-08,99.99654369449787,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,INVISTA I FIC FIDC MULTISSETORIAL NAO PADRONIZADO,SUCESSO,825312,12/2024,,ROLLING_60_MESES,Outros,4.0
18048628000122.0,59281253000123.0,,0.0,0.0,0.0,0.0,794873756.92,0.0,794873756.89,0.03,0.03,0.0,211562.6,0.0,794662194.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130950.66,0.0,0.0,0.0,126374.99,0.0,0.0,0.0,0.0,0.0,0.0,794742806.23,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999622582,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,SG II A FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP,SUCESSO,817285,12/2024,,ROLLING_60_MESES,Outros,4.0
18048642000126.0,59281253000123.0,,0.0,0.0,0.0,0.0,2384633967.56,0.0,2384633967.56,0.0,0.0,0.0,24505398.06,0.0,2360128569.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19742346.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364891621.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,BLC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,SUCESSO,813507,12/2024,,ROLLING_60_MESES,Outros,4.0
18563847000140.0,62285390000140.0,,0.0,0.0,0.0,0.0,150644840.12,2068336.61,144135075.55,4441427.96,4441427.9,0.06,3333244.54,0.0,147311595.58,10388659.66,10118286.69,475033.83,239712.8,301108.34,0.0,0.0,0.0,0.0,0.0,0.0,505769.2,10353607.72,1802086.79,1169728.19,703395.39,747336.21,688158.33,223095.72,2981466.2,1640445.66,397895.23,0.0,120831069.03,104104279.01,14743909.77,4195958.71,5580725.92,0.0,2191097.09,0.0,0.0,0.0,3597845.67,0.0,0.0,0.0,12682396.38,0.0,0.0,0.0,0.0,0.0,0.0,232950.48,0.0,0.0,0.0,0.0,,0.0,5580725.92,0.16631121819951755,2.3074468492117295,0.6205175123454939,0.0,3.871872199535541,1.3729886854089484,95.67873379213356,False,False,False,False,False,False,VALIDADO,19.49,BAIXA_PRIORIDADE,LIBRA II NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL,SUCESSO,816261,12/2024,,ROLLING_60_MESES,Outros,4.0
18593058000151.0,62285390000140.0,,0.0,0.0,0.0,0.0,58992521.21,505498.68,57839816.84,647205.69,647205.69,0.0,1205752.46,0.06,57786768.69,866885.04,0.0,1310880.14,127846.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443995.1,1183033.76,76756.68,75090.94,73627.74,71850.69,70218.66,68583.15,339629.72,407276.18,0.0,0.0,54161703.5,46051887.95,16099553.61,6210497.22,3469736.39,0.0,231283.14,0.0,0.0,0.0,11459474.45,0.0,300000003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546544.7,0.0,2264683.6,0.0,0.0,,0.0,3469736.39,0.22103524351340254,14.747789395465864,0.4192391861261473,0.0,5.998871676233337,0.8568860418773073,98.04601609431705,False,False,False,False,False,False,VALIDADO,21.52,BAIXA_PRIORIDADE,ZKR NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS MULTISSETORIAL,SUCESSO,816518,12/2024,,ROLLING_60_MESES,Outros,4.0
19425573000195.0,62285390000140.0,,0.0,0.0,0.0,0.0,36218811.14,438969.29,35394557.62,385284.23,385284.23,0.0,604170.02,0.22,35614640.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35019448.77,11528406.04,23069935.02,5672142.22,3435775.52,0.0,642580.72,0.0,0.0,0.0,3014667.81,0.0,48656906.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114626.43,0.0,260482.42,0.0,0.0,,0.0,3435775.52,0.0,0.0,0.7265658266194671,0.0,9.707072925976014,1.2119925425028735,97.72423916176062,False,True,False,False,False,True,ESTRUTURA_ATIPICA,0.0,DADOS_INVALIDOS,FINANÇA NP - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS MULTISSETORIAL,SUCESSO,816136,12/2024,,ROLLING_60_MESES,Outros,4.0
19686540000107.0,59281253000123.0,,0.0,0.0,0.0,0.0,76275255.77,0.0,76275255.77,0.0,0.0,0.0,54414.76,0.0,76220841.01,76260279.36,76260279.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76260279.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76260279.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14976.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,99.98036531002249,0.0,0.0,100.0,False,False,False,False,False,False,VALIDADO,57.0,OPORTUNIDADE_MODERADA,SG 4870 III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,SUCESSO,816854,12/2024,,ROLLING_60_MESES,Outros,4.0
